YEAR,biomass,SPECIES_CD,TL
2000,5.530147706938067e-5,STR NOTA,TL2
2000,0,STR TIMU,TL2
2000,0,SYA MICR,TL3
2000,3.342466547231394e-5,SYN FOET,TL3
2000,1.1888116260910132e-5,SYN INTE,TL3
2000,0.03097992231500333,THA BIFA,TL3
2000,0,TRA FALC,TL3
2000,8.102142623993989e-5,TYL CROC,TL2
2000,0.0066043191723596465,URO JAMA,TL3
2000,0.0014669497012184721,XYR MART,TL3
2000,1.0403322462656116e-4,XYR NOVA,TL3
2000,8.206709232315747e-6,XYR SPE.,TL3
2000,0.004617875194349145,XYR SPLE,TL3
2001,0.07790895264436783,ABU SAXA,TL3
2001,0,ACA ASPE,TL2
2001,0.19719087132229904,ACA BAHI,TL2
2001,0,ACA CHAP,TL2
2001,0.9150146907297253,ACA CHIR,TL2
2001,0.49951520577273073,ACA COER,TL2
2001,0,ACA MARI,TL2
2001,0.001054952842995772,ACA POLY,TL3
2001,2.4703439166971845e-4,ACA QUAD,TL3
2001,0,ACA SPE.,TL2
2001,0,ACA SPIN,TL2
2001,0,AET NARI,TL3
2001,0,AHL EGMO,TL3
2001,0.0047654400191893325,ALE CILI,TL3
2001,1.2514093856333323e-6,ALP AFER,TL4
2001,0,ALU MONO,TL3
2001,0.0014930151105771756,ALU SCHO,TL3
2001,0.007401289374399774,ALU SCRI,TL3
2001,0,ALU SPE.,TL3
2001,1.8710141153085648e-6,AMB PINO,TL3
2001,0,ANC LYOL,TL2
2001,0.04917560722484494,ANI SURI,TL3
2001,0.3480519439614541,ANI VIRG,TL3
2001,0,ANT OCEL,TL3
2001,0,APO AURO,TL3
2001,9.382166198149233e-6,APO BINO,TL3
2001,8.741008865994732e-6,APO MACU,TL3
2001,0,APO PHEN,TL3
2001,4.236467522383186e-6,APO PSEU,TL3
2001,0,APO QUAD,TL3
2001,0,APO TOWN,TL3
2001,0.0012912351763590228,ARC PROB,TL3
2001,0.00473249559028368,ARC RHOM,TL3
2001,0,AST PUNC,TL3
2001,0,AST SPE.,TL3
2001,0,AST STEL,TL3
2001,0.002537906415124581,ATH STIP,TL2
2001,0.011984437941569951,AUL MACU,TL3
2001,0.04332252630237417,BAL CAPR,TL3
2001,0,BAL SPE.,TL3
2001,0.0028750328519897258,BAL VETU,TL3
2001,0,BLE SPE.,TL2
2001,0.0025241827109560027,BOD PULC,TL3
2001,0.021164988276025094,BOD RUFU,TL3
2001,4.863881897564068e-7,BOT LUNA,TL3
2001,3.0891463676588793e-4,BOT OCEL,TL3
2001,0.0017951017902876495,CAL BAJO,TL3
2001,0.0887497472200525,CAL CALA,TL3
2001,0,CAL NODO,TL3
2001,8.139951910835976e-4,CAL PENN,TL3
2001,0.03596329450691102,CAL PROR,TL3
2001,0,CAL SPE.,TL3
2001,7.361473543735197e-4,CAN MACR,TL3
2001,5.33524486998037e-4,CAN PULL,TL3
2001,0.001211389141641869,CAN ROST,TL3
2001,0.011949532455685792,CAN SUFF,TL3
2001,1.6481314685517585,CAR BART,TL3
2001,0.12586263279740756,CAR CRYS,TL3
2001,0,CAR FALC,TL4
2001,0,CAR HIPP,TL3
2001,0.0023090594102927217,CAR LATU,TL3
2001,7.786831251246204e-4,CAR LEUC,TL4
2001,0.0010016907259489958,CAR LIMB,TL4
2001,0,CAR LUGU,TL3
2001,0,CAR PERE,TL4
2001,0.6102954982563241,CAR RUBE,TL3
2001,0,CAR SPE.,TL3
2001,3.505938409407498e-7,CEN ARGI,TL3
2001,0.029718629675595323,CEP CRUE,TL4
2001,0.0032534061440094675,CEP FULV,TL4
2001,0.001197789315598629,CHA CAPI,TL3
2001,0.04769328877380986,CHA FABE,TL3
2001,0,CHA LIMB,TL2
2001,0.02334615671710181,CHA OCEL,TL3
2001,0.008860921675216906,CHA SEDE,TL3
2001,0.004701278172843975,CHA STRI,TL3
2001,0,CHI ANTE,TL3
2001,0,CHI SCHO,TL3
2001,0,CHR ATHE,TL2
2001,0.003739893864384204,CHR CYAN,TL3
2001,0,CHR ENCH,TL3
2001,1.529793060160447e-4,CHR INSO,TL3
2001,0.008474368995853061,CHR MULT,TL3
2001,0.0015785717747529284,CHR SCOT,TL3
2001,0.060391412035526684,CLE PARR,TL3
2001,9.210773886496318e-6,COR DICR,TL2
2001,0,COR EIDO,TL2
2001,4.626443390645895e-4,COR GLAU,TL2
2001,0,COR LIPE,TL2
2001,0.0042353985459055,COR PERS,TL2
2001,0,COR PUNC,TL2
2001,3.1596373641072943e-7,COR SPE.,TL2
2001,0.0010033464794174758,CRY ROSE,TL2
2001,0,CTE SAEP,TL2
2001,0.020901332021036466,DAS AMER,TL3
2001,0.03664677206893788,DEC MACA,TL3
2001,3.9945930063231896e-4,DEC PUNC,TL3
2001,0,DER INER,TL4
2001,4.4381711878644915e-4,DIO HOLO,TL3
2001,0.015710437624181856,DIO HYST,TL3
2001,0,DIO SPE.,TL3
2001,0,DIP ARGE,TL3
2001,3.7435403310784765e-7,DIP FORM,TL4
2001,2.8245357335199446e-4,DIP HOLB,TL3
2001,0,DOR MEGA,TL3
2001,7.434979567846255e-5,ECH NAUC,TL3
2001,0,ECH NEUC,TL3
2001,0,ELA BIPI,TL3
2001,0,ELA EVEL,TL2
2001,0,ELA HORS,TL2
2001,0,ELA MACR,TL2
2001,8.059604861987978e-5,ELA OCEA,TL2
2001,0,ELA RAND,TL2
2001,0,ELA SAUC,TL2
2001,0,ELA XANT,TL2
2001,0,ELO SAUR,TL3
2001,0,EMB BAHA,TL2
2001,6.971537884185729e-7,EMB PAND,TL2
2001,0,ENC NIGR,TL3
2001,4.6971828487863746e-7,ENN BOEH,TL2
2001,0.0342044748694073,EPI ADSC,TL4
2001,0,EPI FLAV,TL4
2001,0.0017797216184520389,EPI GUTT,TL4
2001,0.017919383627181106,EPI ITAJ,TL4
2001,0.23387913166696014,EPI MORI,TL4
2001,0,EPI NIVE,TL4
2001,0.03562291870328335,EPI STRI,TL4
2001,9.867374803862666e-8,EQU LANC,TL3
2001,7.680717458402246e-5,EQU PUNC,TL3
2001,0,EUC ARGE,TL3
2001,0,EUC GULA,TL3
2001,0,EUT ALLE,TL3
2001,0,FIS TABA,TL3
2001,0.001280432778760034,GER CINE,TL3
2001,0.38207381837140036,GIN CIRR,TL4
2001,1.0869782213723902e-4,GNA THOM,TL2
2001,0,GOB DILE,TL2
2001,0,GOB SPE.,TL2
2001,1.3734844448749614e-7,GRA LORE,TL3
2001,0.03047131879920974,GYM FUNE,TL3
2001,1.755847638015971e-5,GYM MILI,TL3
2001,0.013644411347075062,GYM MORI,TL3
2001,0,GYM NIGR,TL3
2001,1.54930779217435e-5,GYM SAXI,TL3
2001,0,GYM VICI,TL3
2001,0.044198738452900406,HAE ALBU,TL3
2001,0.7562711562481338,HAE AURO,TL3
2001,0.02672706794837347,HAE CARB,TL3
2001,0.043457218437649846,HAE CHRY,TL3
2001,0.3489272198601774,HAE FLAV,TL3
2001,0.004563824320245331,HAE MACR,TL3
2001,0.02393075694270706,HAE MELA,TL3
2001,0.0693097405551097,HAE PARR,TL3
2001,2.076515717892661,HAE PLUM,TL3
2001,0.8868138590094327,HAE SCIU,TL3
2001,0.004437847723908146,HAE SPE.,TL3
2001,0.014228895642248052,HAE STRI,TL3
2001,0.022422653621014706,HAL BIVI,TL3
2001,0,HAL CAUD,TL3
2001,8.757161900055868e-6,HAL CYAN,TL3
2001,0.01823031066540726,HAL GARN,TL3
2001,0.012140456223010623,HAL MACU,TL3
2001,9.769043404823728e-7,HAL PICT,TL3
2001,2.8248540982800564e-4,HAL POEY,TL3
2001,0.0017835025692921123,HAL RADI,TL3
2001,0,HAR HUME,TL2
2001,0,HAR JAGU,TL2
2001,8.57048773761649e-6,HEM BRAS,TL2
2001,2.359680077798582e-7,HEM SIMU,TL2
2001,0.012910103546638735,HET CRUE,TL3
2001,0,HET LONG,TL3
2001,0.036388381366114116,HOL ADSC,TL3
2001,0.12761787404731378,HOL BERM,TL3
2001,0.060431959389654726,HOL CILI,TL3
2001,0.0036661393557929586,HOL RUFU,TL3
2001,0,HOL SPE.,TL3
2001,0.00241583209169751,HOL TOWN,TL3
2001,0.014146195869751141,HOL TRIC,TL3
2001,0,HYP BERM,TL2
2001,0,HYP CHLO,TL4
2001,1.7805451543428656e-4,HYP GEMM,TL4
2001,1.3534100997529527e-6,HYP GUTT,TL4
2001,0.005561122272997357,HYP HARR,TL2
2001,0,HYP HYBR,TL4
2001,2.956385182439074e-7,HYP INDI,TL4
2001,2.0057943055893103e-5,HYP NIGR,TL4
2001,2.4611560088319627e-4,HYP PUEL,TL4
2001,2.1263457085969355e-5,HYP SPE.,TL4
2001,7.648882980340297e-6,HYP TANN,TL4
2001,0.0014481485848104596,HYP UNIC,TL4
2001,9.516987339150785e-5,INE VITT,TL2
2001,0,JEN SPE.,TL2
2001,0.7507302975104088,KYP SECT,TL2
2001,0,LAB BUCC,TL3
2001,0,LAB FILA,TL3
2001,0,LAB GOBI,TL3
2001,0,LAB KALI,TL2
2001,0,LAB NIGR,TL2
2001,4.4732335445550266e-7,LAB NUCH,TL2
2001,0,LAB SPE.,TL3
2001,0,LAB SPE.,TL3
2001,1.2008520196827785e-4,LAC BICA,TL3
2001,0.5440785737085522,LAC MAXI,TL3
2001,1.441272004373306e-4,LAC TRIG,TL3
2001,0.008448562771600358,LAC TRIQ,TL3
2001,0,LAG RHOM,TL3
2001,0,LIO EUKR,TL4
2001,1.6767425695499604e-6,LIO RUBE,TL4
2001,0.2179903009415407,LUT ANAL,TL4
2001,0.4068208521509627,LUT APOD,TL4
2001,4.68279090763927e-5,LUT BUCC,TL4
2001,0.0016968826561708705,LUT CYAN,TL4
2001,0.9062736552204175,LUT GRIS,TL4
2001,0.007309729870938046,LUT JOCU,TL4
2001,0.03289675910197088,LUT MAHO,TL4
2001,0,LUT SPE.,TL4
2001,0.05762949685959979,LUT SYNA,TL4
2001,0,MAL AURO,TL2
2001,0,MAL GILL,TL2
2001,1.0677215557627742e-4,MAL MACR,TL2
2001,0.008205940641537807,MAL PLUM,TL3
2001,2.017986751607883e-5,MAL TRIA,TL2
2001,9.677945098005524e-7,MAL VERS,TL2
2001,0,MAN BIRO,TL3
2001,3.0457745407115942e-5,MEL NIGE,TL2
2001,0,MIC CARR,TL2
2001,0.005890531618129478,MIC CHRY,TL3
2001,0,MIC MICR,TL2
2001,7.701704399075621e-7,MON CILI,TL3
2001,1.277055214686059e-5,MON TUCK,TL3
2001,0.08098509791146001,MUL MART,TL3
2001,0,MUR RETI,TL3
2001,0,MYC ACUT,TL4
2001,0.32059094377662856,MYC BONA,TL4
2001,0.005138487553642938,MYC INTE,TL4
2001,0.009226896483318538,MYC MICR,TL4
2001,0.017971131909743275,MYC PHEN,TL4
2001,6.229339716256816e-4,MYC TIGR,TL4
2001,0.022655816691598753,MYC VENE,TL4
2001,1.3826184971547012e-4,MYR JACO,TL3
2001,0,NEO MARI,TL3
2001,0,NES LONG,TL2
2001,0,NIC USTA,TL2
2001,0.7621144233028274,OCY CHRY,TL4
2001,8.987611067248638e-4,ODO DENT,TL3
2001,0,OGC SPE.,TL3
2001,0,OLI SAUR,TL3
2001,4.31422485732847e-5,OPH MACC,TL2
2001,9.934028192904313e-4,OPI AURI,TL3
2001,0,OPI MACR,TL3
2001,0,OPI WHIT,TL3
2001,0,ORT CHRY,TL3
2001,0,OXY STIG,TL2
2001,0,PAG PAGR,TL3
2001,0.005852914534859952,PAR ACUM,TL3
2001,6.806644594839123e-5,PAR ALBI,TL3
2001,6.253036887290687e-7,PAR BAIR,TL3
2001,0,PAR FURC,TL4
2001,2.1431567128783238e-5,PAR MARM,TL2
2001,0,PAR MARN,TL2
2001,0,PAR NIGR,TL2
2001,4.594557460784087e-5,PAR UMBR,TL3
2001,8.781533576313742e-4,PEM SCHO,TL3
2001,0,PHA XENU,TL3
2001,0.6278380256075284,POM ARCU,TL3
2001,0.10405722535424432,POM PARU,TL3
2001,0,PRI AQUI,TL4
2001,0.01415342840193483,PRI AREN,TL3
2001,0,PRI HIPO,TL2
2001,1.3898901682492912e-5,PRO ACUL,TL3
2001,0.0632130141269317,PSE MACU,TL3
2001,2.1958938684625462e-4,PTE CALL,TL2
2001,2.3821729969514e-6,PTE HELE,TL2
2001,0,PTE VOLI,TL4
2001,0,REM REMO,TL3
2001,0,RHO AURO,TL4
2001,7.98118191580899e-8,RYP SAPO,TL4
2001,0,SAR AURI,TL2
2001,0,SAR CORU,TL3
2001,3.23179150782896e-5,SAR VEXI,TL3
2001,0.2808759402014698,SCA COEL,TL2
2001,0.20207859826910646,SCA COER,TL2
2001,5.6759866808068284e-8,SCA CRIS,TL2
2001,0.2862714505634704,SCA GUAC,TL2
2001,0.04376575449143451,SCA ISER,TL2
2001,6.640723797895495e-6,SCA SPE.,TL2
2001,0.01853340290621203,SCA TAEN,TL2
2001,0.02499373592154677,SCA VETU,TL2
2001,0,SCH BETA,TL4
2001,0,SCO CARI,TL3
2001,0,SCO CAVA,TL3
2001,9.650256348137234e-4,SCO MACU,TL3
2001,0.001035305421202662,SCO PLUM,TL3
2001,0.06950746148008487,SCO REGA,TL3
2001,0,SEL VOME,TL3
2001,0,SER ANNU,TL4
2001,3.44582989820216e-5,SER BALD,TL4
2001,0.01803007038472038,SER DUME,TL3
2001,0,SER PHOE,TL3
2001,0,SER RIVO,TL3
2001,0,SER SPE.,TL3
2001,0,SER SUBL,TL4
2001,0.0012439272301771986,SER TABA,TL4
2001,0.00138057240217036,SER TIGR,TL4
2001,4.1801697864606645e-6,SER TORT,TL4
2001,0.003715331706260409,SPA ATOM,TL2
2001,0.1135138153651607,SPA AURO,TL2
2001,0.1382324922461194,SPA CHRY,TL2
2001,3.389489111265736e-4,SPA RADI,TL2
2001,0.05487932041855615,SPA RUBR,TL2
2001,2.566718431675421e-6,SPA SPE.,TL2
2001,0.1945165014995189,SPA VIRI,TL2
2001,0.47000572450629974,SPH BARR,TL3
2001,0,SPH GUAC,TL3
2001,0,SPH LEWI,TL4
2001,0,SPH MOKA,TL4
2001,0,SPH PICU,TL3
2001,3.3416078205041234e-4,SPH SPEN,TL3
2001,0,SPH TEST,TL3
2001,0,SPH TIBU,TL4
2001,0.0015762232453601294,STE ADUS,TL3
2001,3.4995150167372127e-4,STE DIEN,TL3
2001,9.306772713089303e-4,STE HISP,TL3
2001,0.0011625052167475397,STE LEUC,TL3
2001,0.03707229213119866,STE PART,TL3
2001,0.004742360968599584,STE PLAN,TL3
2001,0.003092911376389458,STE VARI,TL3
2001,0,STR NOTA,TL2
2001,2.0407037722111143e-5,STR TIMU,TL2
2001,0,SYA MICR,TL3
2001,0,SYN FOET,TL3
2001,0.0010244633676997857,SYN INTE,TL3
2001,0.038674027966930515,THA BIFA,TL3
2001,7.975256723947644e-4,TRA FALC,TL3
2001,1.0376630817432901e-7,TYL CROC,TL2
2001,0.008658101114272737,URO JAMA,TL3
2001,6.765381061309831e-4,XYR MART,TL3
2001,0.001004288760710869,XYR NOVA,TL3
2001,2.8535674889207776e-5,XYR SPE.,TL3
2001,0.002698273248566213,XYR SPLE,TL3
2002,0.055175896491891814,ABU SAXA,TL3
2002,0,ACA ASPE,TL2
2002,0.2050609650058583,ACA BAHI,TL2
2002,0,ACA CHAP,TL2
2002,0.48070675731340895,ACA CHIR,TL2
2002,0.3522748486980038,ACA COER,TL2
2002,0,ACA MARI,TL2
2002,6.840768510559929e-4,ACA POLY,TL3
2002,7.592105310846411e-4,ACA QUAD,TL3
2002,5.780990352167912e-5,ACA SPE.,TL2
2002,0,ACA SPIN,TL2
2002,0.710382445246357,AET NARI,TL3
2002,0,AHL EGMO,TL3
2002,0.07301496059607558,ALE CILI,TL3
2002,0,ALP AFER,TL4
2002,0,ALU MONO,TL3
2002,2.0236017887586573e-4,ALU SCHO,TL3
2002,0.014167577550041595,ALU SCRI,TL3
2002,0,ALU SPE.,TL3
2002,7.189476034153242e-7,AMB PINO,TL3
2002,9.782845246450015e-4,ANC LYOL,TL2
2002,0.10154265302454499,ANI SURI,TL3
2002,0.22617113678766976,ANI VIRG,TL3
2002,0,ANT OCEL,TL3
2002,0,APO AURO,TL3
2002,7.845921043082904e-6,APO BINO,TL3
2002,1.4080652824430414e-6,APO MACU,TL3
2002,0,APO PHEN,TL3
2002,6.3986356810408195e-6,APO PSEU,TL3
2002,0,APO QUAD,TL3
2002,3.514561142861087e-8,APO TOWN,TL3
2002,1.048507108843974e-4,ARC PROB,TL3
2002,1.4904715765663164e-4,ARC RHOM,TL3
2002,0,AST PUNC,TL3
2002,0,AST SPE.,TL3
2002,0,AST STEL,TL3
2002,9.264744536656334e-4,ATH STIP,TL2
2002,0.0344446580211688,AUL MACU,TL3
2002,0.02169232054740773,BAL CAPR,TL3
2002,0,BAL SPE.,TL3
2002,0.024035031973298124,BAL VETU,TL3
2002,1.7868728062576302e-6,BLE SPE.,TL2
2002,2.0120856223716305e-4,BOD PULC,TL3
2002,0.05191988823688485,BOD RUFU,TL3
2002,0,BOT LUNA,TL3
2002,0,BOT OCEL,TL3
2002,0.02800569259324366,CAL BAJO,TL3
2002,0.12217763152486441,CAL CALA,TL3
2002,0,CAL NODO,TL3
2002,0,CAL PENN,TL3
2002,7.873544615841018e-4,CAL PROR,TL3
2002,0.07594404905217492,CAL SPE.,TL3
2002,4.8727814130746313e-4,CAN MACR,TL3
2002,2.1195834061049908e-4,CAN PULL,TL3
2002,0.0011297254469749987,CAN ROST,TL3
2002,0.016488247834961205,CAN SUFF,TL3
2002,0.3193498564037161,CAR BART,TL3
2002,0.11285923799838823,CAR CRYS,TL3
2002,0,CAR FALC,TL4
2002,0,CAR HIPP,TL3
2002,0.02491276422080457,CAR LATU,TL3
2002,0,CAR LEUC,TL4
2002,3.154888560406873e-4,CAR LIMB,TL4
2002,0,CAR LUGU,TL3
2002,0.03308819294286189,CAR PERE,TL4
2002,0.5685764558996808,CAR RUBE,TL3
2002,0.0013980018523113182,CAR SPE.,TL3
2002,3.9232752868562374e-5,CEN ARGI,TL3
2002,0.03390782107860605,CEP CRUE,TL4
2002,0.0059722717219512856,CEP FULV,TL4
2002,0.0014825290159618026,CHA CAPI,TL3
2002,0.05346842631519895,CHA FABE,TL3
2002,0,CHA LIMB,TL2
2002,0.027748709732893416,CHA OCEL,TL3
2002,0.01164617890227806,CHA SEDE,TL3
2002,0.00749005393537318,CHA STRI,TL3
2002,0,CHI ANTE,TL3
2002,5.820010438674471e-4,CHI SCHO,TL3
2002,0,CHR ATHE,TL2
2002,0.00845154676436137,CHR CYAN,TL3
2002,0,CHR ENCH,TL3
2002,0.0011869671905447188,CHR INSO,TL3
2002,0.0056554116829905885,CHR MULT,TL3
2002,0.0011628291213141143,CHR SCOT,TL3
2002,0.022861853528492567,CLE PARR,TL3
2002,2.619652030665013e-6,COR DICR,TL2
2002,0,COR EIDO,TL2
2002,2.8563435969637083e-4,COR GLAU,TL2
2002,3.0856355546154602e-6,COR LIPE,TL2
2002,0.0012040331568815797,COR PERS,TL2
2002,0,COR PUNC,TL2
2002,6.336241718800831e-7,COR SPE.,TL2
2002,9.006588206182416e-4,CRY ROSE,TL2
2002,0,CTE SAEP,TL2
2002,0.09029375505709435,DAS AMER,TL3
2002,0.003974363464181416,DEC MACA,TL3
2002,9.93229504333897e-4,DEC PUNC,TL3
2002,0,DER INER,TL4
2002,1.3740668179344046e-4,DIO HOLO,TL3
2002,0.017107478988751083,DIO HYST,TL3
2002,0,DIO SPE.,TL3
2002,1.1488468148496727e-4,DIP ARGE,TL3
2002,1.1168873955721656e-6,DIP FORM,TL4
2002,2.0594762959498167e-4,DIP HOLB,TL3
2002,0,DOR MEGA,TL3
2002,0.00581234534170452,ECH NAUC,TL3
2002,0,ECH NEUC,TL3
2002,0.0032566204927106865,ELA BIPI,TL3
2002,1.116317223508346e-5,ELA EVEL,TL2
2002,0,ELA HORS,TL2
2002,0,ELA MACR,TL2
2002,3.661859033250129e-5,ELA OCEA,TL2
2002,0,ELA RAND,TL2
2002,0,ELA SAUC,TL2
2002,0,ELA XANT,TL2
2002,0,ELO SAUR,TL3
2002,0,EMB BAHA,TL2
2002,0,EMB PAND,TL2
2002,0,ENC NIGR,TL3
2002,0,ENN BOEH,TL2
2002,0.011218329493565266,EPI ADSC,TL4
2002,0,EPI FLAV,TL4
2002,0.0024661887798012485,EPI GUTT,TL4
2002,0.0033702318083947812,EPI ITAJ,TL4
2002,0.2732595306386664,EPI MORI,TL4
2002,0,EPI NIVE,TL4
2002,0.06216703671818257,EPI STRI,TL4
2002,0,EQU LANC,TL3
2002,1.803577040437886e-4,EQU PUNC,TL3
2002,0,EUC ARGE,TL3
2002,0,EUC GULA,TL3
2002,0,EUT ALLE,TL3
2002,2.3064626760213857e-4,FIS TABA,TL3
2002,1.9809018421792775e-4,GER CINE,TL3
2002,6.470233169315938,GIN CIRR,TL4
2002,4.948712780892382e-5,GNA THOM,TL2
2002,0,GOB DILE,TL2
2002,4.531964156604236e-5,GOB SPE.,TL2
2002,0,GRA LORE,TL3
2002,0.07900824457853176,GYM FUNE,TL3
2002,8.803521750661784e-5,GYM MILI,TL3
2002,0.001583078947857204,GYM MORI,TL3
2002,0,GYM NIGR,TL3
2002,0,GYM SAXI,TL3
2002,2.4470027895139116e-4,GYM VICI,TL3
2002,0.007692501500408418,HAE ALBU,TL3
2002,0.07504987595930175,HAE AURO,TL3
2002,0.07417469117954452,HAE CARB,TL3
2002,0.03670904166177148,HAE CHRY,TL3
2002,0.26436869464253104,HAE FLAV,TL3
2002,0.0584087482100921,HAE MACR,TL3
2002,0.025657736013976678,HAE MELA,TL3
2002,0.03844162131011946,HAE PARR,TL3
2002,0.9562469759631785,HAE PLUM,TL3
2002,0.5122945668113539,HAE SCIU,TL3
2002,0.01631932712132275,HAE SPE.,TL3
2002,0.008535661187822164,HAE STRI,TL3
2002,0.009697121420988043,HAL BIVI,TL3
2002,0,HAL CAUD,TL3
2002,9.037017148013259e-4,HAL CYAN,TL3
2002,0.017887432459634037,HAL GARN,TL3
2002,0.006424899254730541,HAL MACU,TL3
2002,4.984660611247538e-5,HAL PICT,TL3
2002,5.784598592799497e-4,HAL POEY,TL3
2002,0.003915923771716953,HAL RADI,TL3
2002,0,HAR HUME,TL2
2002,0,HAR JAGU,TL2
2002,4.4956737303334624e-4,HEM BRAS,TL2
2002,5.286403196200636e-6,HEM SIMU,TL2
2002,0.013182357716559127,HET CRUE,TL3
2002,0,HET LONG,TL3
2002,0.04501615748695801,HOL ADSC,TL3
2002,0.09909364204201773,HOL BERM,TL3
2002,0.09173197670430504,HOL CILI,TL3
2002,0.020394343281711465,HOL RUFU,TL3
2002,0,HOL SPE.,TL3
2002,0.02858307938955551,HOL TOWN,TL3
2002,0.02580481986725573,HOL TRIC,TL3
2002,0,HYP BERM,TL2
2002,0,HYP CHLO,TL4
2002,4.75548357667176e-4,HYP GEMM,TL4
2002,0,HYP GUTT,TL4
2002,8.18752124111727e-4,HYP HARR,TL2
2002,4.065787157657844e-6,HYP HYBR,TL4
2002,0,HYP INDI,TL4
2002,1.237439407723023e-4,HYP NIGR,TL4
2002,2.131159827908677e-4,HYP PUEL,TL4
2002,4.6481409413257464e-05,HYP SPE.,TL4
2002,4.647942954746899e-5,HYP TANN,TL4
2002,0.001986394487243777,HYP UNIC,TL4
2002,2.3752966798500587e-4,INE VITT,TL2
2002,5.2066183145756345e-5,JEN SPE.,TL2
2002,0.33960711557486917,KYP SECT,TL2
2002,0,LAB BUCC,TL3
2002,0,LAB FILA,TL3
2002,0,LAB GOBI,TL3
2002,0,LAB KALI,TL2
2002,0,LAB NIGR,TL2
2002,5.3858797439698725e-5,LAB NUCH,TL2
2002,0,LAB SPE.,TL3
2002,0,LAB SPE.,TL3
2002,0.0019647715594243126,LAC BICA,TL3
2002,0.5833867009486372,LAC MAXI,TL3
2002,0.008001101036667877,LAC TRIG,TL3
2002,0.01449459272019529,LAC TRIQ,TL3
2002,8.395839948513734e-5,LAG RHOM,TL3
2002,0,LIO EUKR,TL4
2002,0,LIO RUBE,TL4
2002,0.38658446729995455,LUT ANAL,TL4
2002,0.30055374520788414,LUT APOD,TL4
2002,9.953407214030104e-5,LUT BUCC,TL4
2002,0.05786850066022996,LUT CYAN,TL4
2002,0.8603457349080968,LUT GRIS,TL4
2002,0.013872217355278011,LUT JOCU,TL4
2002,0.0250475441677074,LUT MAHO,TL4
2002,0.010735491231321743,LUT SPE.,TL4
2002,0.04996177924664164,LUT SYNA,TL4
2002,0,MAL AURO,TL2
2002,3.92027580413749e-7,MAL GILL,TL2
2002,2.037061740050806e-6,MAL MACR,TL2
2002,0.015153417327909058,MAL PLUM,TL3
2002,1.7700774423985547e-5,MAL TRIA,TL2
2002,0,MAL VERS,TL2
2002,0,MAN BIRO,TL3
2002,0,MEL NIGE,TL2
2002,0,MIC CARR,TL2
2002,0.004636111666022563,MIC CHRY,TL3
2002,0,MIC MICR,TL2
2002,0,MON CILI,TL3
2002,8.38756286569965e-5,MON TUCK,TL3
2002,0.16705161845981623,MUL MART,TL3
2002,4.839121226041695e-5,MUR RETI,TL3
2002,0,MYC ACUT,TL4
2002,0.6107434945897764,MYC BONA,TL4
2002,0.0057763193155232675,MYC INTE,TL4
2002,0.017249034442380948,MYC MICR,TL4
2002,0.010911149585800212,MYC PHEN,TL4
2002,0.008949104794050072,MYC TIGR,TL4
2002,0.01617622278267391,MYC VENE,TL4
2002,0.0026681832986194644,MYR JACO,TL3
2002,0,NEO MARI,TL3
2002,0,NES LONG,TL2
2002,8.379625939133479e-4,NIC USTA,TL2
2002,0.5979276554279969,OCY CHRY,TL4
2002,6.168139899503239e-4,ODO DENT,TL3
2002,0,OGC SPE.,TL3
2002,0,OLI SAUR,TL3
2002,1.6342499043843352e-5,OPH MACC,TL2
2002,3.0282158516485694e-4,OPI AURI,TL3
2002,0,OPI MACR,TL3
2002,9.363381860950845e-7,OPI WHIT,TL3
2002,0,ORT CHRY,TL3
2002,0,OXY STIG,TL2
2002,0,PAG PAGR,TL3
2002,0.008979198806825064,PAR ACUM,TL3
2002,0,PAR ALBI,TL3
2002,8.498721244539136e-7,PAR BAIR,TL3
2002,6.568123368061451e-5,PAR FURC,TL4
2002,6.7363686072758724e-6,PAR MARM,TL2
2002,0,PAR MARN,TL2
2002,0,PAR NIGR,TL2
2002,9.47927561326179e-4,PAR UMBR,TL3
2002,2.0692771473253794e-4,PEM SCHO,TL3
2002,0,PHA XENU,TL3
2002,0.6919887144203364,POM ARCU,TL3
2002,0.22367629804160333,POM PARU,TL3
2002,0,PRI AQUI,TL4
2002,0.004573794832836485,PRI AREN,TL3
2002,0,PRI HIPO,TL2
2002,0,PRO ACUL,TL3
2002,0.0492371175006598,PSE MACU,TL3
2002,1.2893255329570906e-4,PTE CALL,TL2
2002,2.8248611259101396e-6,PTE HELE,TL2
2002,0,PTE VOLI,TL4
2002,1.7211996912042046e-6,REM REMO,TL3
2002,0,RHO AURO,TL4
2002,2.459890193883135e-4,RYP SAPO,TL4
2002,0,SAR AURI,TL2
2002,0,SAR CORU,TL3
2002,8.217604963623574e-5,SAR VEXI,TL3
2002,0.20684373467773493,SCA COEL,TL2
2002,0.08675810164685999,SCA COER,TL2
2002,2.188424578958352e-7,SCA CRIS,TL2
2002,0.3872746386456587,SCA GUAC,TL2
2002,0.06406728584485584,SCA ISER,TL2
2002,5.28368932633834e-4,SCA SPE.,TL2
2002,0.0355834202907251,SCA TAEN,TL2
2002,0.05817239689970431,SCA VETU,TL2
2002,0,SCH BETA,TL4
2002,0,SCO CARI,TL3
2002,0,SCO CAVA,TL3
2002,0.00473973243609949,SCO MACU,TL3
2002,0.0010203672670565209,SCO PLUM,TL3
2002,0.07300828164689356,SCO REGA,TL3
